27, 8, pa1-unknown-h-output1.txt
  701.46,   571.30,   208.72
  701.06,   573.32,   333.71
  700.66,   575.33,   458.69
  704.14,   696.26,   206.72
  703.74,   698.27,   331.70
  703.35,   700.28,   456.69
  449.85,   448.13,   450.30
  450.45,   446.35,   575.28
  451.05,   444.57,   700.27
  452.59,   573.09,   452.06
  453.19,   571.31,   577.05
  453.79,   569.53,   702.03
  455.33,   698.05,   453.83
  455.93,   696.27,   578.81
  456.53,   694.49,   703.80
  574.81,   445.40,   449.66
  575.42,   443.62,   574.64
  576.02,   441.84,   699.63
  577.55,   570.36,   451.42
  578.16,   568.58,   576.41
  578.76,   566.80,   701.39
  580.29,   695.31,   453.19
  580.90,   693.54,   578.17
  581.50,   691.76,   703.16
  699.78,   442.67,   449.02
  700.38,   440.89,   574.00
  700.98,   439.11,   698.99
  702.52,   567.63,   450.78
  703.12,   565.85,   575.77
  703.73,   564.07,   700.75
  705.26,   692.58,   452.55
  705.86,   690.80,   577.53
  706.47,   689.03,   702.52
