27, 8, pa1-unknown-i-output1.txt
  695.86,   581.24,   205.60
  697.94,   580.63,   330.58
  700.02,   580.02,   455.56
  692.58,   706.19,   206.26
  694.66,   705.58,   331.24
  696.75,   704.98,   456.22
  451.01,   451.02,   450.68
  451.42,   454.15,   575.64
  451.83,   457.27,   700.60
  454.07,   575.95,   447.54
  454.48,   579.07,   572.50
  454.89,   582.20,   697.46
  457.13,   700.87,   444.41
  457.54,   704.00,   569.37
  457.95,   707.12,   694.33
  575.98,   447.95,   450.34
  576.39,   451.08,   575.30
  576.79,   454.21,   700.26
  579.03,   572.88,   447.21
  579.44,   576.00,   572.17
  579.85,   579.13,   697.13
  582.09,   697.80,   444.07
  582.50,   700.93,   569.03
  582.91,   704.05,   693.99
  700.94,   444.89,   450.01
  701.35,   448.01,   574.97
  701.76,   451.14,   699.93
  704.00,   569.81,   446.87
  704.41,   572.94,   571.84
  704.82,   576.06,   696.80
  707.06,   694.73,   443.74
  707.47,   697.86,   568.70
  707.88,   700.98,   693.66
